mean,std,variance,rms,peak_to_peak,skewness,kurtosis,crest_factor,dominant_freq,dominant_amp,spectral_centroid,spectral_energy,spectral_entropy,bandpower_total,label
-4.163336342344337e-17,0.9999999999954222,0.9999999999908444,0.9999999999954222,3.8222166809827858,-0.06600781742944235,-1.3269539253268454,1.9305644938563715,46.875,629.2793482969868,2033.8293784670063,524307.2626407348,1.921529813653839,1022.0414476427578,healthy
-6.938893903907228e-18,0.9999999999954047,0.9999999999908094,0.9999999999954047,4.094950990387604,-0.07455166985177122,-1.3311740697479981,2.1166427887885595,46.875,627.5915929833378,2055.648850943574,524376.3649673783,1.9407873347066193,1022.1761500338758,healthy
6.938893903907228e-18,0.9999999999953948,0.9999999999907897,0.9999999999953948,4.091486158970393,-0.07536549682461842,-1.3399354106698171,2.221362902510395,46.875,623.7164635002559,2084.186130830819,524333.3381774749,1.9845421034558604,1022.0922771490739,healthy
-2.0816681711721685e-17,0.999999999995394,0.9999999999907881,0.999999999995394,3.8504025802920125,-0.10002760991842773,-1.3337478994122673,2.010847084322087,46.875,626.6691782869545,2064.9852812215972,524305.515029908,1.9207143092042505,1022.0380409939728,healthy
-2.6020852139652106e-17,0.9999999999953393,0.9999999999906786,0.9999999999953393,3.930815137377169,-0.06360980106405123,-1.3411579326710834,1.98720068611053,46.875,625.6869077892167,2093.814276422855,524288.0099539706,1.9416261894086353,1022.003918038929,healthy
-6.938893903907228e-17,0.999999999995431,0.999999999990862,0.999999999995431,3.766873340901026,-0.09414831539893975,-1.3599496276247347,1.9697334298019937,46.875,626.202560551621,2110.7824473896876,524303.3831037298,1.9542845572744554,1022.0338851924557,healthy
-2.0816681711721685e-17,0.9999999999954705,0.999999999990941,0.9999999999954705,4.019311403781264,-0.06141273566967879,-1.3296430269841393,2.0975751263112232,46.875,624.5260908993392,2087.9017209848403,524548.882370673,2.0222718762081255,1022.5124412683684,healthy
-2.42861286636753e-17,0.9999999999954324,0.9999999999908649,0.9999999999954324,3.9539729805327526,-0.11057921201211296,-1.3236778688871134,2.002270966724688,46.875,626.9231666541576,2047.694960053694,524318.3454836467,1.9368369403964116,1022.0630516250424,healthy
4.163336342344337e-17,0.9999999999953931,0.9999999999907864,0.9999999999953931,3.9330642598435404,-0.11029752088495784,-1.338969010648608,1.9785240358704312,46.875,626.417912435602,2040.4330239816306,524299.2026363667,1.9493971131163519,1022.0257361332684,healthy
3.469446951953614e-18,0.9999999999954009,0.9999999999908018,0.9999999999954009,4.119461144063564,-0.10506877951110631,-1.3353508457483003,2.3343417072726935,46.875,631.7416204420873,2058.0313461297515,524296.9426833974,1.8778968141273351,1022.0213307668566,healthy
-3.2959746043559335e-17,0.9999999999954873,0.9999999999909746,0.9999999999954873,5.251940594660306,0.0035436468534040732,-1.0778401551082846,3.3560374559258648,46.875,612.3822978989012,1978.3008468242367,524295.9908888265,2.32839253595803,1022.0194754168159,inner_race_fault
6.591949208711867e-17,0.9999999999955591,0.9999999999911182,0.9999999999955591,5.013375982277351,-0.02609109977767385,-1.096863687597927,3.038723839475273,46.875,609.2593965109256,2008.261569386865,524288.6677208543,2.4186012755740083,1022.0052002355834,inner_race_fault
5.204170427930421e-17,0.9999999999955078,0.9999999999910156,0.9999999999955078,5.156428914987931,-0.011730207537280291,-1.073666176120878,3.237866198577855,46.875,611.1649966773654,1989.9552001565123,524360.0135563281,2.3496401504591535,1022.1442759382614,inner_race_fault
-2.7755575615628914e-17,0.999999999995527,0.9999999999910542,0.999999999995527,5.0705989236581335,-0.009907430037435872,-1.0697734247047688,3.1154939645416047,46.875,608.2739509398017,1983.4223491626753,524429.2613044193,2.3975640988517952,1022.2792618019869,inner_race_fault
-8.673617379884035e-18,0.999999999995544,0.999999999991088,0.999999999995544,5.292206891172063,-0.005140359349797778,-1.0735142639767263,3.4129993051827654,46.875,608.2460845177503,2094.576992072332,524311.2429962048,2.4373467330765215,1022.0492066202822,inner_race_fault
0.0,0.9999999999955039,0.9999999999910079,0.9999999999955039,4.883275433153386,-0.027436935563259813,-1.1416105296436971,2.894383297126879,46.875,613.8775310799243,2012.995426359572,524293.5758103204,2.3486755396972,1022.0147676614433,inner_race_fault
1.734723475976807e-17,0.999999999995543,0.9999999999910861,0.999999999995543,5.089971278458142,0.0007695750814850627,-1.051030149941285,3.1373097715744085,46.875,609.5374028426887,2028.7363516425971,524298.3392024266,2.3933167112300566,1022.0240530261727,inner_race_fault
3.8163916471489756e-17,0.999999999995458,0.999999999990916,0.999999999995458,4.754273226258305,-0.03559479622184524,-1.1744382578500527,2.6682653361654993,46.875,607.934274287184,1997.3788983632771,524290.4073469572,2.393392037856242,1022.0085913196048,inner_race_fault
-3.8163916471489756e-17,0.9999999999955381,0.9999999999910764,0.9999999999955381,5.090224305617818,-0.03481184100477407,-1.1433276300359272,2.8645116411668914,46.875,606.9138486786218,2007.5108601147735,524293.9598830033,2.4449766628407863,1022.015516341137,inner_race_fault
2.949029909160572e-17,0.9999999999955406,0.9999999999910811,0.9999999999955406,5.192997108866117,-0.017823835558916284,-1.0167802348307362,3.070932555102081,46.875,611.467696770411,1978.1604709235978,524315.9212384011,2.38125887856985,1022.0583260007819,inner_race_fault
-1.3877787807814457e-17,0.9999999999955379,0.9999999999910759,0.9999999999955379,4.873917182044713,-0.02183137486924672,-1.1008286227112698,2.9732265803826365,46.875,607.6530983463143,1994.842230893278,524370.34228051,2.3943847987776308,1022.1644099035283,inner_race_fault
2.0816681711721685e-17,0.9999999999955271,0.9999999999910544,0.9999999999955271,5.002268583044609,-0.014370847469069354,-1.0995451870982589,3.0602563989310565,46.875,609.1647049294221,2057.2077618095614,524362.628799807,2.4035733875622176,1022.1493738787661,inner_race_fault
5.551115123125783e-17,0.9999999999955413,0.9999999999910827,0.9999999999955413,5.0438069750478,-0.02349395137632653,-1.0889521905245036,2.9479896180591614,46.875,610.5728315413974,2078.115825500953,524300.7594948583,2.4195310358179714,1022.0287709451429,inner_race_fault
3.2959746043559335e-17,0.9999999999955204,0.9999999999910407,0.9999999999955204,4.9168525753822525,-0.00960704695454594,-1.1204546465846585,2.991156979557936,46.875,616.0079453443075,2052.887003525436,524288.8721884524,2.3297216483756276,1022.0055988078994,inner_race_fault
1.734723475976807e-18,0.9999999999954777,0.9999999999909555,0.9999999999954777,4.994951127505894,-0.022073700067026497,-1.106274332480591,3.039835939617933,46.875,611.9603355749773,2057.758995984569,524318.9396261878,2.3388058627578565,1022.064209797637,inner_race_fault
8.673617379884035e-18,0.9999999999955551,0.9999999999911102,0.9999999999955551,4.940912018826172,-0.009911701842002959,-1.1494056020679195,2.8680915357213554,46.875,610.1384610701003,2007.3576503174866,524294.6785692666,2.3634691661311367,1022.0169172890187,inner_race_fault
8.673617379884035e-18,0.9999999999954995,0.999999999990999,0.9999999999954995,5.3374186711585825,0.0008107024139392643,-1.0747839340248342,3.4249465218716457,46.875,607.1181273612444,1993.03949570273,524310.1242203471,2.408677507628867,1022.0470257706572,inner_race_fault
-2.42861286636753e-17,0.9999999999955804,0.9999999999911608,0.9999999999955804,5.192443179886442,-0.0046326759750244875,-1.0598737419999569,3.2136306213029497,46.875,611.7882893071264,1941.2407179050583,524288.7547559087,2.36432365897923,1022.005369894559,inner_race_fault
-3.8163916471489756e-17,0.99999999999549,0.9999999999909801,0.99999999999549,5.0043534045193185,0.009200581323517752,-1.1030913954346881,2.9984318085732404,46.875,610.1343640854436,2035.6842973241335,524411.191648407,2.399795893795077,1022.2440383009883,inner_race_fault
1.9081958235744878e-17,0.9999999999955191,0.9999999999910384,0.9999999999955191,5.408698955655242,-0.017404487591778248,-1.0647607448056682,3.535134348159111,46.875,611.0140185049793,1959.993106779344,524319.0461176741,2.37724866689802,1022.0644173833803,inner_race_fault
-1.0408340855860843e-17,0.9999999999955465,0.9999999999910929,0.9999999999955465,4.9009567964899405,0.0035200289762282572,-1.0878764257442766,2.9773130617489083,46.875,611.4681717863926,1975.210446061877,524298.7045457164,2.354016500980121,1022.0247651963283,inner_race_fault
-6.765421556309548e-17,0.9999999999955593,0.9999999999911187,0.9999999999955593,5.294577047392491,3.7092044524755875e-05,-1.0411846341224622,3.148873636565398,46.875,606.5768298949715,1998.7732126728524,524293.7421708098,2.4162903906469304,1022.0150919508962,inner_race_fault
1.214306433183765e-17,0.9999999999954817,0.9999999999909635,0.9999999999954817,5.227270430374637,-0.014574229345356099,-1.0631392241325914,3.1812393539359034,46.875,608.917359613055,1985.0600788671818,524292.9278377126,2.38999639878447,1022.0135045569446,inner_race_fault
5.551115123125783e-17,0.9999999999955445,0.999999999991089,0.9999999999955445,5.098491539411264,0.01083517381923711,-1.0625896543848279,3.145463642615094,46.875,608.1235834566182,2006.5797040178254,524312.5243713662,2.3990613659593785,1022.0517044276145,inner_race_fault
-3.469446951953614e-17,0.9999999999955201,0.9999999999910404,0.9999999999955201,4.983483473288059,-0.024553685173785096,-1.1146327698489327,3.0219776659499464,46.875,611.0889979313657,2020.33862546555,524326.8986478378,2.3857748773132896,1022.0797244597228,inner_race_fault
2.7755575615628914e-17,0.9999999999954567,0.9999999999909135,0.9999999999954567,5.034773239726738,-0.013468745297935993,-1.082164884382298,3.083578388404893,46.875,611.4876296798315,2083.525575452084,524296.5775346512,2.357596598803058,1022.0206189759282,inner_race_fault
5.204170427930421e-18,0.9999999999955417,0.9999999999910834,0.9999999999955417,4.758853316670388,-0.03946431250832401,-1.131258754487035,2.8285923405836746,46.875,608.6590197041936,2034.8430481252992,524303.9418873731,2.4159008135199254,1022.0349744393238,inner_race_fault
2.949029909160572e-17,0.9999999999955447,0.9999999999910894,0.9999999999955447,5.00627230542127,-0.014483241016852279,-1.0826561954009015,2.9996001866725006,46.875,608.5796396718343,1978.890520970029,524318.0073136046,2.3741671046098403,1022.0623924241805,inner_race_fault
2.0816681711721685e-17,0.9999999999955866,0.9999999999911733,0.9999999999955866,4.999766526237833,0.00026728776637902773,-1.0346901652587848,3.1061093443879093,46.875,610.2623071951593,2051.044223119757,524321.9235524588,2.3765975617197794,1022.0700264180483,inner_race_fault
8.673617379884035e-18,0.9999999999955018,0.9999999999910036,0.9999999999955018,5.254769934408355,-0.015753979713631468,-1.0699600845956194,3.2687159139463042,46.875,609.4695140983999,2018.225100172632,524288.2886181335,2.3621325917518723,1022.004461243925,inner_race_fault
-6.938893903907228e-18,0.9999999999955255,0.9999999999910509,0.9999999999955255,4.938152543420139,-0.013130142019222411,-1.1140045563006935,3.052026946802605,46.875,604.6309738212788,2020.0074553179143,524305.8494117765,2.4225337509197855,1022.0386928104806,inner_race_fault
5.724587470723463e-17,0.999999999995546,0.999999999991092,0.999999999995546,4.878068128903411,0.0017808708668574323,-1.1346684542623946,3.116724793170646,46.875,612.4056315811603,1984.7243616913286,524294.934914087,2.332481949600465,1022.0174169865243,inner_race_fault
-3.469446951953614e-18,0.9999999999955366,0.9999999999910731,0.9999999999955366,4.974511657476387,-0.023959439299506603,-1.131960386655989,3.025530674938327,46.875,610.3503891239105,2005.7724488674328,524443.6185680309,2.3634064925560425,1022.3072486706255,inner_race_fault
-1.0408340855860843e-17,0.9999999999956101,0.9999999999912201,0.9999999999956101,5.052231999434808,-0.025455745579987865,-1.0725069100536653,3.0928737952739915,46.875,610.6106835049256,1962.2283782330462,524302.3952594856,2.351019000942535,1022.0319595701474,inner_race_fault
-5.898059818321144e-17,0.9999999999955186,0.9999999999910373,0.9999999999955186,5.194346908157223,-0.020166538592657938,-1.0486092046708904,3.2523853960356055,46.875,610.7651962367935,2010.2244956799545,524288.8660688812,2.3730509108526507,1022.0055868789108,inner_race_fault
-2.42861286636753e-17,0.9999999999955022,0.9999999999910044,0.9999999999955022,5.0410589142809865,-0.034944373984792707,-1.114420703309085,3.0009823332222623,46.875,613.9211520331853,2002.0336742796412,524311.3270433526,2.2946202728566645,1022.0493704548785,inner_race_fault
3.9898639947466563e-17,0.9999999999955681,0.9999999999911362,0.9999999999955681,5.4298058829288145,-0.01709848216661421,-1.1034039075712103,3.2047580431907114,46.875,613.7019144700517,2005.447535310312,524289.7215213293,2.298906096234642,1022.0072544275424,inner_race_fault
-1.734723475976807e-17,0.9999999999955347,0.9999999999910694,0.9999999999955347,5.357321825943268,0.0015350644961759816,-1.1118317093033383,3.3233376642955696,46.875,611.2133511106491,1981.5610952638965,524288.3693219121,2.2909735294389386,1022.0046185612321,inner_race_fault
1.9081958235744878e-17,0.999999999995516,0.9999999999910321,0.999999999995516,4.906892069426235,-0.05940725162217547,-1.0831772280443228,2.896519120536551,46.875,609.2101333348131,2019.2228703052735,524288.4988001327,2.392419628259402,1022.0048709554243,inner_race_fault
0.0,0.99999999999555,0.9999999999911001,0.99999999999555,4.950972083583906,-0.002066515734362581,-1.0638725798170823,2.9835681044718494,46.875,609.1770808910696,1974.361822446165,524330.2559082325,2.404993370806891,1022.086268826964,inner_race_fault
3.469446951953614e-18,0.9999999999955502,0.9999999999911005,0.9999999999955502,5.009121938337763,-0.014500205380018796,-1.1084171860375571,2.926903424804167,46.875,608.269801834333,2027.1977449146582,524320.5511018923,2.4022716524122356,1022.0673510758133,inner_race_fault
4.163336342344337e-17,0.9999999999955307,0.9999999999910614,0.9999999999955307,4.957566489186092,-0.02181813397144885,-1.0988538216224122,3.0541228711363506,46.875,610.1782071820548,2000.0850668803635,524330.9222067157,2.3793017900547855,1022.0875676544165,inner_race_fault
-3.469446951953614e-18,0.9999999999955232,0.9999999999910466,0.9999999999955232,5.101726216595377,-0.02824784408770094,-1.1044079300256415,3.1869484115213664,46.875,609.9212265506751,2051.0748332701482,524289.9237047043,2.3938310824288522,1022.0076485471818,inner_race_fault
-3.469446951953614e-18,0.9999999999955838,0.9999999999911675,0.9999999999955838,4.950666620714871,-0.014077453149489586,-1.108135922924963,2.894440362014213,46.875,609.6917798078016,1970.9436553171058,524293.9607897047,2.378960306338668,1022.0155181085862,inner_race_fault
-5.898059818321144e-17,0.999999999995546,0.999999999991092,0.999999999995546,5.163732175975646,0.020733907844841814,-1.1265261779273157,3.1697355046740965,46.875,611.2034149578697,2009.2575238452434,524295.092283663,2.3869989454612397,1022.0177237498303,inner_race_fault
6.938893903907228e-18,0.9999999999955715,0.9999999999911431,0.9999999999955715,4.995926885542076,-0.011683075809784177,-1.0643186317560247,3.1136065877182117,46.875,607.1511218011937,2022.022643303154,524302.6831121152,2.391012802519382,1022.0325206863845,inner_race_fault
-1.734723475976807e-17,0.9999999999955027,0.9999999999910055,0.9999999999955027,5.183932905932259,-0.026846220690641884,-1.1071441469409598,3.17341895226559,46.875,612.1231827856583,2041.9124309544684,524317.0790664377,2.3737205200913136,1022.060582975512,inner_race_fault
-1.214306433183765e-17,0.9999999999954974,0.9999999999909948,0.9999999999954974,5.1646043566200195,-0.01810072606331679,-1.0872487397027741,3.081390673346538,46.875,605.4744246234662,1989.443898870204,524295.6214555715,2.423917322167939,1022.0187552740185,inner_race_fault
-6.938893903907228e-18,0.999999999995554,0.9999999999911081,0.999999999995554,5.084537768243331,0.0223701367983216,-1.095472568648494,3.0810125140369276,46.875,608.2455679631744,2051.346389275661,524293.6690127804,2.4318630908407624,1022.0149493426519,inner_race_fault
1.0408340855860843e-17,0.9999999999955571,0.9999999999911143,0.9999999999955571,5.252173586294663,-0.021765627382287427,-1.1012998272339,3.1467844736427293,46.875,606.935283481521,2014.3800738580182,524311.8400228729,2.4140159648143196,1022.0503704149569,inner_race_fault
1.5612511283791264e-17,0.9999999999955201,0.9999999999910404,0.9999999999955201,5.236770786968355,-0.010117555422091399,-1.0415334792416167,3.2392163814718833,46.875,609.8922941315365,2063.68660464568,524306.1281853423,2.3945793306408083,1022.0392362287374,inner_race_fault
1.734723475976807e-17,0.9999999999955452,0.9999999999910905,0.9999999999955452,4.748048343456041,-0.02543404843217819,-1.1411321124311133,2.8385723089043413,46.875,610.1610711551119,1960.5868469594698,524421.2065537677,2.384226392151622,1022.2635605336602,inner_race_fault
2.0816681711721685e-17,0.9999999999955261,0.9999999999910523,0.9999999999955261,4.636878066859671,-0.003379409210355744,-1.124481951919009,2.7955423097344956,46.875,613.150343972883,2020.7741419627446,524331.2409564089,2.3559183385248543,1022.0881889988477,inner_race_fault
1.3877787807814457e-17,0.9999999999954693,0.9999999999909386,0.9999999999954693,4.981955276463475,-0.009682690426048022,-1.1126725827309052,3.020695693388824,46.875,609.8636447857829,1974.556506821162,524298.8843424636,2.3749107586971197,1022.0251156773169,inner_race_fault
8.673617379884035e-18,0.9999999999955382,0.9999999999910766,0.9999999999955382,5.270430085030913,-0.005770118963355286,-1.0628948383164094,3.259642112622536,46.875,609.0905816909515,2042.0099405946737,524312.9330570676,2.413765351288487,1022.0525010859017,inner_race_fault
3.469446951953614e-18,0.9999999999955629,0.9999999999911258,0.9999999999955629,5.202779029103806,-0.034208172552569964,-1.0774877608535416,3.099614414942154,46.875,607.3028144253207,2008.3578275081084,524313.9308319152,2.4109190064688155,1022.0544460661116,inner_race_fault
1.734723475976807e-17,0.999999999995481,0.999999999990962,0.999999999995481,5.047270608704384,-0.023086450858502024,-1.1449824557182782,3.1459737833558603,46.875,610.2799149659987,1992.325047181941,524309.3571405552,2.3385053960024784,1022.0455304884116,inner_race_fault
-5.204170427930421e-18,0.9999999999955411,0.9999999999910824,0.9999999999955411,4.798280986662427,-0.005263883129596611,-1.1716206299416954,2.859022941781464,46.875,614.2418306493204,2022.603248288047,524315.9328080965,2.3238834703939815,1022.0583485537944,inner_race_fault
-5.377642775528102e-17,0.9999999999955438,0.9999999999910877,0.9999999999955438,5.1034726349556365,-0.00919674276328552,-1.0458805384912753,3.1050268658094393,46.875,610.0173844098656,2052.5355539643465,524291.6263264389,2.414186348523159,1022.0109674979315,inner_race_fault
1.5612511283791264e-17,0.9999999999955211,0.9999999999910423,0.9999999999955211,4.7810750274945475,-0.03736189216058286,-1.097511866980317,2.8703192638973776,46.875,608.7427143659852,1975.0909150731516,524288.888232567,2.4125298202070535,1022.0056300829766,inner_race_fault
-6.938893903907228e-18,0.9999999999955462,0.9999999999910925,0.9999999999955462,4.881334726532991,-0.04708540333507357,-1.1493944143659784,2.8212789157317144,46.875,607.8088660840117,1975.2678323546581,524288.0107039219,2.3950128151350443,1022.0039195008225,inner_race_fault
0.0,0.9999999999955361,0.9999999999910723,0.9999999999955361,5.381660986573812,0.02475758871166991,-0.9985036878465965,3.287198705161675,46.875,608.6722674184423,2010.4593916391511,524304.7925228938,2.4076467151779726,1022.0366325982334,inner_race_fault
1.734723475976807e-18,0.9999999999955642,0.9999999999911284,0.9999999999955642,4.964846516976041,-0.02680933528947133,-1.1325186933633553,2.970786887725645,46.875,610.9518095444192,2083.810585810883,524296.3382355886,2.3944681397763414,1022.0201525060207,inner_race_fault
-1.734723475976807e-18,0.9999999999955763,0.9999999999911527,0.9999999999955763,5.194704656988897,-0.01868009165628568,-1.061041744770465,3.1419265576694517,46.875,605.6420806786034,2027.7685755268985,524310.5216623421,2.428132995519746,1022.0478005113881,inner_race_fault
2.7755575615628914e-17,0.9999999999955613,0.9999999999911227,0.9999999999955613,4.868483077570876,-0.00912968055734135,-1.144971052781163,2.8940003273801826,46.875,606.9704294089979,2038.4386017422023,524308.3571071335,2.4044945926953667,1022.0435811055233,inner_race_fault
3.469446951953614e-17,0.9999999999955419,0.9999999999910839,0.9999999999955419,5.077034120386715,0.03639085996089121,-1.0577466292055964,3.116994586917622,46.875,611.6985283859881,2005.0087958886998,524393.3671134525,2.369251791935194,1022.2092926188159,inner_race_fault
1.734723475976807e-17,0.9999999999955642,0.9999999999911284,0.9999999999955642,5.060991957363907,-0.01626101886351058,-1.0589848461705356,3.142641564736313,46.875,610.5785380490212,2064.697920330282,524321.9892491426,2.34110619313477,1022.0701544817595,inner_race_fault
-6.938893903907228e-18,0.9999999999955584,0.9999999999911169,0.9999999999955584,5.198949292528868,-0.013614359528695979,-1.0778989787662876,3.224954648963666,46.875,610.7259806212513,2018.1734845582034,524347.3282904483,2.365472998935612,1022.1195483244607,inner_race_fault
-6.938893903907228e-18,0.9999999999955234,0.9999999999910467,0.9999999999955234,5.142678013477505,0.0020063921696599507,-1.036349957429052,3.130148145782451,46.875,608.3591695000019,2030.3798221003765,524293.4295536748,2.3734023827042217,1022.0144825607696,inner_race_fault
6.938893903907228e-18,0.9999999999955481,0.9999999999910962,0.9999999999955481,5.080633090489824,0.00418495872396539,-1.0987177981204728,3.0517174365800974,46.875,609.6993990358782,1999.1275021017213,524326.2071074353,2.3775016308795776,1022.0783764277492,inner_race_fault
3.8163916471489756e-17,0.9999999999955493,0.9999999999910987,0.9999999999955493,5.437081156227123,0.006688911931672897,-1.0004913709130394,3.367781501956044,46.875,607.0832380422441,2012.9011188287282,524314.5413484821,2.415149135671754,1022.0556361568853,inner_race_fault
5.204170427930421e-17,0.9999999999954815,0.9999999999909631,0.9999999999954815,5.326102659452791,0.007070655355224981,-1.0735677529093084,3.108191492473841,46.875,611.8081145298509,2056.071690056072,524315.8959151154,2.372056730804089,1022.0582766376518,inner_race_fault
-7.632783294297951e-17,0.9999999999955647,0.9999999999911294,0.9999999999955647,4.934800814192906,-0.013792421894645586,-1.0925107526748916,2.9487992089743518,46.875,613.7986695821659,1989.6036570730148,524289.7448926317,2.331159222952643,1022.0072999856368,inner_race_fault
-5.204170427930421e-18,0.9999999999954948,0.9999999999909898,0.9999999999954948,4.843218891813803,-0.013120757850783656,-1.0576890053099748,2.927720921835931,46.875,607.3869396808026,2042.763509648268,524288.2130229307,2.414935595491863,1022.0043138848552,inner_race_fault
3.469446951953614e-18,0.999999999995537,0.9999999999910741,0.999999999995537,5.088679969210916,-0.013990569092150486,-1.1035175210852515,3.0337631415142225,46.875,610.6088697154624,2009.6080537873781,524289.1477094128,2.3856318026302765,1022.0061358857951,inner_race_fault
-1.3877787807814457e-17,0.9999999999955208,0.9999999999910416,0.9999999999955208,5.131703253618081,-0.026673223151976098,-1.1311926639149026,3.2001073432547362,46.875,607.1626018250652,1985.311145198948,524291.831475009,2.405719039529985,1022.0113673976783,inner_race_fault
1.5612511283791264e-17,0.9999999999955257,0.9999999999910514,0.9999999999955257,5.223127962274131,-0.01938954244658203,-1.0609320335856989,3.2247879005437983,46.875,606.272423988399,2029.8995727440406,524354.2342785638,2.412730874771266,1022.133010289598,inner_race_fault
5.898059818321144e-17,0.9999999999955792,0.9999999999911585,0.9999999999955792,5.344165904464727,0.058003843845353245,-0.9509406386039325,3.313857917905908,46.875,608.3108690480561,2027.7682594504925,524293.5791220691,2.4295063664019585,1022.0147741170937,inner_race_fault
-1.214306433183765e-17,0.9999999999955621,0.9999999999911243,0.9999999999955621,5.254695691214318,-0.027273650081878736,-1.1789996910821419,3.197941899827245,46.875,616.415467193095,2036.6749945427694,524288.6678137372,2.3293744509205827,1022.0052004166416,inner_race_fault
0.0,0.9999999999955521,0.9999999999911042,0.9999999999955521,5.392973787365857,0.012889107203211299,-1.0731234816898494,3.193840181556142,46.875,610.0863000381096,1992.6796450340244,524290.4783778387,2.3952334722780138,1022.008729781362,inner_race_fault
-1.734723475976807e-17,0.9999999999955604,0.9999999999911209,0.9999999999955604,5.0819479926165965,-0.023751850066006646,-1.1128869802037298,3.0501283259692396,46.875,610.0606681013462,2015.5364220848057,524323.9008051301,2.376443412047295,1022.0738807117547,inner_race_fault
4.163336342344337e-17,0.9999999999954805,0.999999999990961,0.9999999999954805,4.771245607903257,-0.006187319802019606,-1.160889541376959,2.841647367240196,46.875,606.742521737543,2022.811290621485,524309.6120780228,2.421284392369268,1022.0460274425395,inner_race_fault
-3.469446951953614e-17,0.9999999999955516,0.9999999999911032,0.9999999999955516,4.8240992326275824,0.016665690474947967,-1.1163834012302936,2.9429949732878633,46.875,610.6068100871432,2045.6362186187089,524305.7958472755,2.39969747727459,1022.0385883962485,inner_race_fault
4.5102810375396984e-17,0.999999999995551,0.9999999999911021,0.999999999995551,5.17416517874986,0.008540861153507863,-1.104632927173163,3.3036982580276018,46.875,609.5449121092146,2011.6862612963153,524288.0218564747,2.377661616792073,1022.0039412406913,inner_race_fault
-2.0816681711721685e-17,0.9999999999955941,0.9999999999911883,0.9999999999955941,4.965891007165273,0.021264176213637232,-1.0460340048494137,3.019339070167872,46.875,606.9779303464969,1989.2342606814227,524380.3297471119,2.4685317560100675,1022.183878649341,inner_race_fault
-3.2959746043559335e-17,0.9999999999955345,0.9999999999910689,0.9999999999955345,4.853962631172502,-0.02083044173981691,-1.076142258166205,2.962708145793073,46.875,608.3313194999616,1990.1377210372175,524289.825107244,2.424189214510719,1022.0074563494035,inner_race_fault
-2.42861286636753e-17,0.9999999999955264,0.9999999999910527,0.9999999999955264,4.733656363862464,-0.046812806277824436,-1.1458205485607038,2.8147670360421944,46.875,609.9348223205267,2014.2640040338963,524371.3301258328,2.3626022455497644,1022.1663355279392,inner_race_fault
-1.3877787807814457e-17,0.9999999999955154,0.9999999999910307,0.9999999999955154,5.307819485096754,0.014266522539107762,-1.0651277223057831,3.4281311281297895,46.875,608.2210507056706,2013.2674797289465,524309.5718252577,2.410233278674805,1022.0459489771106,inner_race_fault
1.734723475976807e-17,0.9999999999955422,0.9999999999910846,0.9999999999955422,5.04037404828491,-0.016917080043998483,-1.0953169477811207,3.1226534425356864,46.875,612.5091728482658,2024.8674316323672,524290.47578133,2.357202886174682,1022.0087247199416,inner_race_fault
-2.42861286636753e-17,0.9999999999955029,0.999999999991006,0.9999999999955029,5.013745752998393,-0.008885838261014056,-1.1024609747762428,3.07966388266749,46.875,609.0223863582703,2024.2337843869648,524288.9305443015,2.373178164683932,1022.0057125619912,inner_race_fault
-6.765421556309548e-17,0.9999999999955129,0.9999999999910258,0.9999999999955129,5.05182125173955,-0.02642611789677385,-1.0829362769052693,2.9720718754531883,46.875,611.7331277204631,2005.6807493417946,524298.6271699432,2.3716747860294096,1022.024614366361,inner_race_fault
1.0408340855860843e-17,0.9999999999955806,0.9999999999911613,0.9999999999955806,5.116722300741855,-0.04340797987798554,-1.0963420427581614,3.1163552533925842,46.875,612.9212335881514,2034.4260487516929,524362.8227500363,2.318753324166631,1022.1497519493884,inner_race_fault
2.0816681711721685e-17,0.9999999999954912,0.9999999999909824,0.9999999999954912,5.039676334181658,-0.030438316247517274,-1.1288075242538236,2.9997438073422424,46.875,611.2083512344747,1980.0407985875333,524302.8410341968,2.357146332049398,1022.0328285266994,inner_race_fault
-3.9898639947466563e-17,0.9999999999955365,0.999999999991073,0.9999999999955365,5.170826084941746,-0.014525167618702997,-1.0486089194194723,3.181382345795398,46.875,609.2507867641227,1996.648451722785,524288.0269497066,2.4098870197424964,1022.0039511690187,inner_race_fault
-6.591949208711867e-17,0.9999999999955285,0.9999999999910569,0.9999999999955285,5.096960815975163,-0.011104454664288837,-1.097735921424306,3.0799353395873474,46.875,614.3443799612073,2028.5286643451261,524292.4276323296,2.359990633433509,1022.0125294977186,inner_race_fault
2.6020852139652106e-17,0.9999999999955846,0.9999999999911694,0.9999999999955846,4.950386679448194,-0.0029348622943561986,-1.1227504535866062,2.9988965664793255,46.875,610.6375523752779,2017.8188459959233,524289.7399030563,2.3369556425359685,1022.007290259369,inner_race_fault
-3.469446951953614e-17,0.9999999999954995,0.999999999990999,0.9999999999954995,4.933237821551619,0.011611598301966623,-1.125673048598719,3.0025340062796753,46.875,606.8457025200465,2000.0424296209278,524288.7798069695,2.434879602631139,1022.0054187270359,inner_race_fault
4.683753385137379e-17,0.99999999999552,0.9999999999910402,0.99999999999552,5.07293182220102,-0.03538649751318627,-1.1132758102140303,3.152771963864985,46.875,610.8819678847132,2023.535517890417,524421.9007637299,2.314174197414769,1022.2649137694541,inner_race_fault
